Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Burton,Pred_dDST_dt_Burton,Pred_DST_OBM,Pred_dDST_dt_OBM,Pred_DST_DDM1,Pred_dDST_dt_DDM1,Pred_DST_DDM2,Pred_dDST_dt_DDM2,Pred_DST_DDM3,Pred_dDST_dt_DDM3
2024-08-02 00:00:00,20.0,3.0,14.512626635100037,-0.4873733648999625,-1.8673072459124194,1.3799338810124568,10.487600027941518,-4.512399972058483,10.492107920021496,-4.507892079978504,14.379792339393088,-0.6202076606069122,14.35802335,-0.6419766500000004,14.399295248625771,-0.6007047513742285
2024-08-02 01:00:00,23.0,-2.0,14.072797530917724,-0.43982910418231413,-1.8373713158807956,1.3975422116984815,6.569664584540248,-3.9179354434012703,6.577501057512338,-3.914606862509158,13.461915659228918,-0.9178766801641705,13.583468290553114,-0.7745550594468862,13.650591184536916,-0.7487040640888558
2024-08-02 02:00:00,21.0,0.0,13.373477979870518,-0.6993195510472052,-2.1128481936929573,1.413528642645752,3.1567532084146723,-3.4129113761255754,3.1669814594984045,-3.4105195980139333,11.731756160621957,-1.7301594986069602,12.00650793730252,-1.576960353250594,12.162873286721352,-1.4877178978155643
2024-08-02 03:00:00,21.0,2.0,12.996770461407298,-0.3767075184632196,-1.8158414636230946,1.439133945159875,0.18780928762735316,-2.968943920787319,0.1996751723573409,-2.9673062871410636,10.62060073718979,-1.111155423432168,11.066807791687355,-0.9397001456151644,11.211240271078044,-0.9516330156433075
2024-08-02 04:00:00,23.0,-3.0,12.62009831315564,-0.3766721482516575,-1.8296943366893048,1.4530221884376473,-2.3981323382438786,-2.5859416258712318,-2.3852241192371944,-2.5848992915945352,9.993321168634614,-0.6272795685551757,10.604396508786829,-0.4624112829005258,10.65003054663128,-0.5612097244467638
2024-08-02 05:00:00,20.0,2.0,12.296708222333915,-0.323390090821726,-1.7903659013898792,1.4669758105681532,-4.652117411092585,-2.2539850728487067,-4.638633850825181,-2.253409731587987,9.684330656386708,-0.30899051224790636,10.163096081234151,-0.4413004275526775,10.29382993213732,-0.35620061449395873
2024-08-02 06:00:00,22.0,-7.0,11.981619877159114,-0.31508834517480167,-1.794097170605855,1.4790088254310534,-6.6186763377035005,-1.9665589266109151,-6.604979294826857,-1.9663454440016757,9.517017559158075,-0.1673130972286327,9.7419427172059,-0.42115336402825165,10.007907538337104,-0.28592239380021606
2024-08-02 07:00:00,15.0,-6.0,11.673585223907466,-0.3080346532516476,-1.7988148673157098,1.4907802140640622,-8.342416951326186,-1.7237406136226854,-8.328776726591741,-1.7237974317648839,9.579992323111423,0.06297476395334806,9.340016625685989,-0.40192609151991054,9.782168388289184,-0.22573915004791978
2024-08-02 08:00:00,9.0,0.0,11.361192039477917,-0.31239318442954866,-1.8147263716734927,1.502333187243944,-9.843613719428676,-1.5011967681024903,-9.83024525538092,-1.501468528789179,9.663505946607456,0.08351362349603342,8.956440007659413,-0.3835766180265745,9.568259633618915,-0.21390875467026998
2024-08-02 09:00:00,9.0,2.0,11.072483746900437,-0.28870829257748043,-1.8028034654431326,1.5140951728656522,-11.14804969237879,-1.3044359729501134,-11.135114259652969,-1.3048690042720497,9.721321509867717,0.05781556326026066,8.590375139015732,-0.3660648686436818,9.36230790163077,-0.20595173198814598
